report_name,report_description,filter_name,filter_required,filter_values,filter_is_array,filter_allow_future_periods,filter_is_dependent_filter,filter_dependencies
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",move_ins_without_unit,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",consolidate_by,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",arrange_by_property,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",subtotals,FALSE,,FALSE,NA,NA,
application_data,This report gives a high level summary of various statuses of leads/applicants who have gone through the application process starting from guest card created to lease approved. Currently all clients (core and integrated) can use this report. Report excludes Other Income profiles.,property_group_ids,TRUE,,TRUE,NA,NA,
application_data,This report gives a high level summary of various statuses of leads/applicants who have gone through the application process starting from guest card created to lease approved. Currently all clients (core and integrated) can use this report. Report excludes Other Income profiles.,period_type,FALSE,,TRUE,TRUE,NA,
application_data,This report gives a high level summary of various statuses of leads/applicants who have gone through the application process starting from guest card created to lease approved. Currently all clients (core and integrated) can use this report. Report excludes Other Income profiles.,activity_types,FALSE,,FALSE,NA,NA,
application_data,This report gives a high level summary of various statuses of leads/applicants who have gone through the application process starting from guest card created to lease approved. Currently all clients (core and integrated) can use this report. Report excludes Other Income profiles.,consolidate_by,FALSE,,FALSE,NA,NA,
lease_data,"This report will provide detailed lease information at the resident level for the property(ies) selected. This report will display lease start/end dates, move-in/move-out dates, as well as deposit and scheduled rent charges. Currently, core clients and integrated clients can use this report.",property_group_ids,TRUE,,TRUE,NA,NA,
lease_data,"This report will provide detailed lease information at the resident level for the property(ies) selected. This report will display lease start/end dates, move-in/move-out dates, as well as deposit and scheduled rent charges. Currently, core clients and integrated clients can use this report.",lease_status_type_ids,TRUE,,TRUE,NA,NA,
lease_data,"This report will provide detailed lease information at the resident level for the property(ies) selected. This report will display lease start/end dates, move-in/move-out dates, as well as deposit and scheduled rent charges. Currently, core clients and integrated clients can use this report.",activity_types,FALSE,,TRUE,NA,NA,
lease_data,"This report will provide detailed lease information at the resident level for the property(ies) selected. This report will display lease start/end dates, move-in/move-out dates, as well as deposit and scheduled rent charges. Currently, core clients and integrated clients can use this report.",period_type,FALSE,,TRUE,TRUE,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",property_group_ids,TRUE,,TRUE,NA,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",period_type,FALSE,,TRUE,TRUE,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",consolidate_by,FALSE,,FALSE,NA,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",group_by,FALSE,,FALSE,NA,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",compare_against,FALSE,,FALSE,NA,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",all_charges_not_posted,FALSE,,FALSE,NA,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",non_resident,FALSE,,FALSE,NA,NA,
prebill,"The Prebill report provides a preview of what will actually be billed to each resident within the selected properties based on the selected post month. This is designed to be a forward-looking report, typically, and most commonly to be used to view the upcoming Post Month billings.",summary_table,FALSE,,FALSE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",property_group_ids,TRUE,,TRUE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",period_type,FALSE,,TRUE,TRUE,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",results_based_on,FALSE,,FALSE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",summarize_by,FALSE,,FALSE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",leasing_agent_ids,FALSE,,TRUE,NA,1,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",leasing_agent_ids,FALSE,,TRUE,NA,1,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",lead_source_ids,FALSE,,TRUE,NA,1,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",rows_with_no_data,FALSE,,FALSE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",consolidate_by,FALSE,,FALSE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",arrange_by_property,FALSE,,FALSE,NA,NA,
leasing_performance,"The Leasing performance report allows you to view metrics pertaining to property or leasing agent stats. It is a combination of four reports including Traffic and events, Lead conversion, Neglected Leads and Tour conversion.",subtotals,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",property_group_ids,TRUE,,TRUE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",period_type,FALSE,,TRUE,FALSE,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",ledger_charge_code,FALSE,,TRUE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",group_by,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",summarize_by,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",expand_by,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",resident_friendly_view,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",excluded_unit,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",summarize_units,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",future_resident_details_includes,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",occupancy_type_ids,FALSE,,TRUE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",consolidate_by,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",arrange_by_property,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",subtotals,FALSE,,FALSE,NA,NA,
rent_roll1_0,"The Rent Roll report provides a high-level overview of the rent and transactional impact for all units within the property as well as various statistical information regarding rents across unit types, lease status, and transaction code summary breakdown.",future_residents_not_assigned_a_unit,FALSE,,FALSE,NA,NA,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,property_group_ids,TRUE,,TRUE,NA,NA,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,lease_terms,FALSE,,TRUE,NA,1,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,unit_types,FALSE,,TRUE,NA,1,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,unit_types,FALSE,,TRUE,NA,1,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,rate_type,FALSE,,FALSE,NA,NA,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,group_by,FALSE,,FALSE,NA,NA,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,display,FALSE,,FALSE,NA,NA,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,consolidate_by,FALSE,,FALSE,NA,NA,
unit_type_rates,This report will display rent rates for each unit type and for every active lease term that is associated with the property(ies) selected.,arrange_by_property,FALSE,,FALSE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,lease_occupancy_types,FALSE,,TRUE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,property_group_ids,TRUE,,TRUE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,results_based_on,FALSE,,FALSE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,period_type,FALSE,,TRUE,TRUE,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,applicant,FALSE,,TRUE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,lease_type,FALSE,,TRUE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,summarize_by,FALSE,,FALSE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,group_by,FALSE,,FALSE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,lease_terms,FALSE,,TRUE,NA,1,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,lease_terms,FALSE,,TRUE,NA,1,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,consolidate_by,FALSE,,FALSE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,arrange_by_property,FALSE,,FALSE,NA,NA,
lease_execution_(applicant),The purpose of the Lease Execution (Applicant) report is to be able to track lease signatures based on applicant types.,subtotals,FALSE,,FALSE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",property_group_ids,TRUE,,TRUE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",summarize_by,FALSE,,FALSE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",statuses,FALSE,,TRUE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",show_one_policy_per_lease,FALSE,,FALSE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",consolidate_by,FALSE,,FALSE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",insurer,FALSE,,TRUE,NA,NA,
insurance_policies,"This report will provide a breakdown of total residents that are insured, who is uninsured, and who their policy is currently with and will group this data by policy status",lease_occupancy_types,FALSE,,TRUE,NA,NA,
fmo_status,"With each state having legal requirements to provide residents/applicants within a certain time-frame, this report will provide regional and corporate users the ability to audit what needs to be done in the FMO process in order to get these refunds out on time.",property_group_ids,TRUE,,TRUE,NA,NA,
fmo_status,"With each state having legal requirements to provide residents/applicants within a certain time-frame, this report will provide regional and corporate users the ability to audit what needs to be done in the FMO process in order to get these refunds out on time.",consolidate_by,FALSE,,FALSE,NA,NA,
fmo_status,"With each state having legal requirements to provide residents/applicants within a certain time-frame, this report will provide regional and corporate users the ability to audit what needs to be done in the FMO process in order to get these refunds out on time.",statuses,TRUE,,TRUE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",property_group_ids,TRUE,,TRUE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",result_based_on,FALSE,,FALSE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",start_month,FALSE,,FALSE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",feature_periods,FALSE,,FALSE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",unit_type_actuals,FALSE,,FALSE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",leasing_goals,TRUE,,TRUE,NA,1,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",leasing_goals,TRUE,,TRUE,NA,1,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",group_by,FALSE,,FALSE,NA,NA,
leasing_goals,"The Leasing Goals report, which corresponds to the Leasing Goals Setup and Dashboard, allows the user to see progress on pre-leasing goals for Renewals and New Lease at a property level or see pre-leasing progress for Renewals and New Leases at a unit type level.",consolidate_by,FALSE,,FALSE,NA,NA,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,lease_occupancy_types,FALSE,,TRUE,NA,NA,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,checklist,FALSE,,FALSE,NA,NA,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,property_group_ids,TRUE,,TRUE,NA,1,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,property_group_ids,TRUE,,TRUE,NA,1,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,period_type,FALSE,,TRUE,TRUE,NA,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,lease_term_ids,FALSE,,TRUE,NA,1,
property_checklists,This report allows you to see the Move-In/Move-Out Board progress across all of your checklist enabled properties.,lease_term_ids,FALSE,,TRUE,NA,1,
gmh_weekly_pre_leasing_report,GMH Weekly Pre Leasing Report,property_group_ids,TRUE,,TRUE,NA,NA,
gmh_weekly_pre_leasing_report,GMH Weekly Pre Leasing Report,period_type,FALSE,,TRUE,TRUE,NA,
gmh_weekly_pre_leasing_report,GMH Weekly Pre Leasing Report,consolidate_by,FALSE,,FALSE,NA,NA,
gmh_weekly_pre_leasing_report,GMH Weekly Pre Leasing Report,period_type,FALSE,,TRUE,TRUE,NA,
gmh_weekly_pre_leasing_report,GMH Weekly Pre Leasing Report,details_only,FALSE,,FALSE,NA,NA,
gmh_weekly_pre_leasing_report,GMH Weekly Pre Leasing Report,space_options,FALSE,,FALSE,NA,NA,
student_turn,"This report will assist properties in managing their turn units with various metrics. This is currently the first iteration of this report, please pass feedback to a support representative to help improve this report.",property_group_ids,TRUE,,TRUE,NA,NA,
student_turn,"This report will assist properties in managing their turn units with various metrics. This is currently the first iteration of this report, please pass feedback to a support representative to help improve this report.",period_type,FALSE,,TRUE,TRUE,NA,
student_turn,"This report will assist properties in managing their turn units with various metrics. This is currently the first iteration of this report, please pass feedback to a support representative to help improve this report.",lease_terms,TRUE,,TRUE,NA,1,
